RecordedDate,age,gender,gender_5_TEXT,country,duration,condition,recallText,trust,trust_3_TEXT,PROLIFIC_PID,af01,af02,af03,af04,af05,af06,af07,af08,af09,af10,af11,af12,af13,af14,af15,af16,as01,as02,as03,as04,as05,as06,as07,as08,as09,as10,as11,as12,as13,as14,as15,cf01,cf02,cf03,cf04,cf05,cf06,cf07,cf08,cf09,cf10,cf11,cf12,cf13,cf14,cf15,cf16,cs01,cs02,cs03,cs04,cs05,cs06,cs07,cs08,cs09,cs10,cs11,cs12,cs13,cs14,cs15,rf01,rf02,rf03,rf04,rf05,rf06,rf07,rf08,rf09,rf10,rf11,rf12,rf13,rf14,rf15,rs01,rs02,rs03,rs04,rs05,rs06,rs07,rs08,rs09,rs10,rs11,rs12,rs13,rs14,rs15,wave,possibleCareless,cf08_dup,as07_dup,rs10_dup,cf01_dup
1/31/23 17:37,21,Man,NA,Portugal,433,NA,"Payday2, the game is based on making heists, not just normal bank heist, but museums, docks, trains, etc etc. I feel different, since is based on something that 99% of the people never will do it in real life, so give u the opportunity to enjoy something that outerwise u would never experiece",NA,NA,5e67780ca38210017a640293,1,4,1,1,5,1,1,1,1,1,4,NA,1,1,4,1,7,NA,NA,7,7,6,7,7,7,6,7,NA,4,4,7,1,1,1,1,5,2,1,1,1,NA,NA,1,1,4,1,1,7,7,6,6,7,7,7,6,7,6,6,6,7,5,NA,1,1,NA,1,1,2,1,1,4,NA,NA,NA,NA,4,NA,6,5,6,6,5,NA,NA,5,6,6,NA,7,5,5,5,1,FALSE,NA,NA,6,1
1/31/23 17:37,22,Woman,NA,Poland,650,NA,"The game was Minecraft, I played with my friend. We built some new buildings together and chatted. It was relaxing after a long and stressful day.",NA,NA,5ee386d305dd19000acbe9eb,6,2,3,1,1,2,1,2,2,1,2,NA,2,3,4,2,7,NA,NA,4,6,6,6,6,7,3,7,NA,2,6,4,1,2,1,2,2,2,2,2,2,NA,NA,2,2,2,2,2,2,5,5,3,6,6,5,6,6,5,6,6,6,6,NA,2,7,NA,1,1,1,1,2,1,NA,NA,NA,NA,2,NA,4,7,7,6,6,NA,NA,5,6,6,NA,6,6,6,6,1,FALSE,NA,NA,6,2
1/31/23 17:37,22,Man,NA,Portugal,505,NA,"Today I played FIFA 23. I was very interested playing it, since I didn't play any FIFA game since FIFA 20, so I decided to login to EA and use the 10 hours trial. It was a bit nostalgic and I kinda got hooked up to it right away.",NA,NA,6122cd9aa3383c9dbe2d36e9,1,2,3,2,1,1,1,1,1,3,2,NA,1,2,4,1,7,NA,NA,6,6,7,7,7,7,2,6,NA,4,5,4,1,1,1,1,1,3,1,6,1,NA,NA,1,1,3,4,1,4,5,5,4,4,5,7,6,6,6,5,4,5,4,NA,2,4,NA,1,1,4,2,2,1,NA,NA,NA,NA,4,NA,2,2,1,2,1,NA,NA,4,4,4,NA,4,4,1,4,1,FALSE,NA,NA,4,1
1/31/23 17:37,23,Man,NA,Italy,361,NA,"I played Monster Hunter World, in which I hunted several endgame monsters, it is a really challenging experience, but very fulfilling once you succeed",NA,NA,603d0916208b75af007bc015,1,1,4,1,1,1,1,4,1,1,7,NA,1,1,1,1,7,NA,NA,7,7,7,7,7,7,4,7,NA,7,4,7,5,1,7,2,1,1,1,7,5,NA,NA,1,4,1,1,1,7,7,7,7,4,7,6,7,7,6,6,6,7,7,NA,1,4,NA,1,1,4,1,4,6,NA,NA,NA,NA,7,NA,1,7,4,4,4,NA,NA,1,4,1,NA,4,4,7,4,1,FALSE,NA,NA,1,6
1/31/23 17:37,25,Man,NA,Poland,664,NA,"It was Baldur's Gate 3 Early Access. I was playing as a lone-wolf adventurer and I felt totally entertained with in-game dialogs, graphics and encounters. It was like a good fantasy adventure book or TV series but interactive.",NA,NA,604a3f554e0e49706d1e3dca,1,1,1,1,4,2,4,1,1,1,4,NA,4,5,1,1,7,NA,NA,7,1,6,7,6,7,6,7,NA,4,5,5,1,5,1,2,1,1,1,1,1,NA,NA,2,1,1,1,1,5,6,6,3,7,5,6,6,6,6,5,5,5,5,NA,4,4,NA,1,1,1,1,1,4,NA,NA,NA,NA,1,NA,5,7,4,6,6,NA,NA,6,6,6,NA,4,6,6,6,1,FALSE,NA,NA,6,3
1/31/23 17:37,35,Man,NA,Spain,402,NA,"i played a game called hearthstone  a couple of hours ago for like a hour and half, i was ranking up in hearthstone ranked with a new deck i created, it was challanging but fun its a game where one mistake can cost you the game.",NA,NA,5ea05760cb871c000a7ac711,1,1,1,1,4,1,1,1,1,1,1,NA,1,1,2,1,6,NA,NA,5,5,7,6,7,1,6,5,NA,6,1,6,1,1,4,1,1,1,1,1,1,NA,NA,1,1,1,2,1,1,6,5,6,4,7,6,4,5,6,6,2,7,6,NA,1,1,NA,1,1,1,1,1,1,NA,NA,NA,NA,2,NA,1,1,1,1,1,NA,NA,4,1,4,NA,4,1,1,5,1,FALSE,NA,NA,4,1
1/31/23 17:38,38,Man,NA,Mexico,635,NA,"It was Call of Duty Modern Warfare 2. The game was fun, fast paced, dynamic. I felt amused for a while then, kind of bored.",NA,NA,6150ffcd425f51a2c8869117,6,1,2,4,2,2,2,4,5,2,2,NA,5,1,5,6,6,NA,NA,6,6,6,6,6,6,6,5,NA,4,1,4,2,6,2,2,5,7,1,5,2,NA,NA,1,2,2,1,2,4,6,5,4,7,6,6,4,6,6,4,6,6,5,NA,7,5,NA,1,4,6,5,4,6,NA,NA,NA,NA,7,NA,1,2,1,1,1,NA,NA,1,1,1,NA,3,4,1,1,1,FALSE,NA,NA,2,4
1/31/23 17:38,25,Non-binary,NA,Mexico,510,NA,League of Legends. I played with some friends one the rotating game modes. It was pretty fun.,NA,NA,5ec0cd1d56b9d94e97a3171d,3,1,5,3,3,1,2,2,2,2,2,NA,2,1,2,3,5,NA,NA,5,5,5,5,5,5,4,5,NA,5,4,4,2,3,3,3,4,3,3,2,2,NA,NA,1,3,2,2,2,4,4,2,5,3,5,5,5,2,5,5,4,4,4,NA,4,2,NA,2,2,5,2,2,3,NA,NA,NA,NA,3,NA,3,3,3,2,4,NA,NA,4,4,4,NA,2,1,4,3,1,FALSE,NA,NA,4,4
1/31/23 17:38,20,Man,NA,Portugal,456,NA,The last game I played for more than 20 minutes was gta v roleplay. I was kidnapped and held hostage in a major bank robbery. Which was frustrating because it wasn't what I wanted however I found it funny because the muggers made jokes and it's all just a game,NA,NA,6070ca7b3e82b17600c354e5,4,3,5,5,5,5,5,5,3,5,4,NA,5,5,6,6,4,NA,NA,4,5,5,5,5,5,6,3,NA,5,4,6,4,6,5,3,6,3,6,6,5,NA,NA,5,6,6,5,5,4,5,5,6,6,5,6,5,6,6,4,5,6,6,NA,5,6,NA,6,3,3,5,5,3,NA,NA,NA,NA,5,NA,5,5,6,6,5,NA,NA,5,6,5,NA,5,5,6,6,1,FALSE,NA,NA,5,6
1/31/23 17:38,22,Man,NA,Poland,317,NA,"I played torchlight 2, it was very enjoyable and peaceful to play because I didn't do anything demanding except fishing for items in the game",NA,NA,609d93dea742beade6157bdc,4,4,4,1,4,4,3,1,4,2,4,NA,7,5,3,4,4,NA,NA,3,3,4,7,4,4,1,7,NA,2,4,4,1,1,4,4,4,7,1,3,4,NA,NA,4,4,1,4,3,7,4,2,4,4,3,5,4,4,1,4,4,4,4,NA,4,4,NA,4,2,4,3,4,3,NA,NA,NA,NA,3,NA,4,7,1,1,3,NA,NA,4,4,4,NA,3,4,4,4,1,FALSE,NA,NA,4,4
1/31/23 17:38,32,Man,NA,Slovenia,341,NA,I played World of Warcraft. I did some group content with my friends. The game isn't as fun as it used to be but it's still decent and i get to chat with my friends while playing.,NA,NA,60a51e4cee62a3920619c905,2,5,2,4,2,3,2,3,2,2,2,NA,2,3,2,3,6,NA,NA,6,6,5,5,6,7,6,5,NA,4,5,4,2,2,2,2,4,5,2,2,4,NA,NA,1,2,2,2,3,5,6,6,6,5,5,7,6,6,6,5,4,5,6,NA,4,2,NA,2,1,3,3,3,6,NA,NA,NA,NA,2,NA,5,6,4,5,7,NA,NA,6,5,5,NA,5,6,5,5,1,FALSE,NA,NA,5,2
1/31/23 17:38,22,Man,NA,Poland,309,NA,i was playing lol. i was trying to learn how to play with new champions. I felt excited and full of energy.,NA,NA,5f40127a51a8cd1129e74950,7,5,6,6,5,4,4,4,5,4,4,NA,5,5,5,6,7,NA,NA,5,6,5,5,5,4,6,5,NA,6,4,5,4,6,4,6,6,6,5,5,6,NA,NA,6,5,4,5,4,5,6,5,5,5,6,6,5,4,3,4,6,5,7,NA,4,3,NA,4,4,5,7,6,4,NA,NA,NA,NA,5,NA,6,6,5,5,5,NA,NA,6,5,5,NA,5,4,5,6,1,FALSE,NA,NA,5,6
1/31/23 17:38,22,Woman,NA,Portugal,542,NA,"League of Legends. I had not played for some time so it felt good to play again. 
I played some casual games in the free time that I had.",NA,NA,604fd84b494749c39720a85f,2,5,5,4,6,5,4,6,5,4,3,NA,2,2,2,2,5,NA,NA,5,4,6,6,6,3,3,6,NA,3,3,4,6,2,3,3,3,5,1,6,3,NA,NA,5,2,6,5,2,3,4,5,5,5,6,5,5,5,4,5,6,6,5,NA,5,4,NA,2,3,3,5,5,4,NA,NA,NA,NA,3,NA,4,3,3,3,3,NA,NA,2,2,3,NA,5,4,3,3,1,FALSE,NA,NA,2,6
1/31/23 17:38,34,Man,NA,Poland,734,NA,The last game I played was League of Legends. I was having fun despite losing. We had good teamwork and there was no toxic player on our team.,NA,NA,5e397c0df906aa189907c10f,4,2,4,3,4,5,2,5,4,4,2,NA,2,3,2,5,6,NA,NA,4,5,5,7,5,6,5,6,NA,5,5,5,5,4,7,4,5,7,3,5,7,NA,NA,3,4,5,6,5,5,5,6,6,4,6,7,1,3,6,5,5,5,5,NA,2,4,NA,2,1,4,2,2,2,NA,NA,NA,NA,2,NA,5,5,6,6,4,NA,NA,2,2,2,NA,6,3,5,6,1,FALSE,NA,NA,2,6
1/31/23 17:38,41,Man,NA,Portugal,460,NA,"I played Resident Evil: Village recently. It's a very nice game with great graphics. I loved the game ambient, very creepy, it has some scares. The gameplay was nice, first person shooter unlike the first games from this series.",NA,NA,5dee5e827d91c34eceb20319,3,2,1,1,4,1,2,5,1,1,2,NA,1,1,4,2,5,NA,NA,5,6,5,5,5,5,6,6,NA,6,6,7,2,2,1,1,2,1,1,1,1,NA,NA,1,3,5,1,2,6,6,6,7,6,7,6,6,6,6,6,5,6,7,NA,4,4,NA,4,2,2,1,4,4,NA,NA,NA,NA,4,NA,6,4,4,6,4,NA,NA,4,4,4,NA,2,4,4,4,1,FALSE,NA,NA,4,1
1/31/23 17:39,35,Man,NA,Mexico,553,NA,"I played rocksmith , i was trying to learn a new song, i really enjoy playing this game because its with a real guitar and i feel like i am really playing my favorite songs, i feel like a rockstar everytime i play this game.",NA,NA,5bbe4ab0ea3e2600012cefb3,1,6,2,2,2,1,2,1,2,6,2,NA,2,3,5,1,6,NA,NA,4,6,6,5,2,6,5,7,NA,2,7,6,2,1,1,1,2,2,2,4,2,NA,NA,2,2,2,3,1,6,6,6,7,5,6,7,6,6,6,7,6,7,6,NA,1,1,NA,2,2,2,1,2,1,NA,NA,NA,NA,7,NA,4,2,2,2,1,NA,NA,1,2,2,NA,4,2,1,1,1,FALSE,NA,NA,3,2
1/31/23 17:39,22,Man,NA,Poland,627,NA,"I was playing Sonic Frontiers. I spent my time running around map, finding treasures and completing puzzles. I had much fun and i felt relaxed.",NA,NA,5f456743ffe9f514a492e49a,1,1,5,3,5,1,2,1,1,1,1,NA,1,1,1,3,6,NA,NA,1,5,5,5,5,7,4,6,NA,1,6,3,1,1,1,3,1,1,1,3,1,NA,NA,1,1,1,4,1,2,5,5,5,3,5,6,5,4,6,6,5,5,5,NA,1,1,NA,1,1,5,1,1,1,NA,NA,NA,NA,1,NA,3,2,3,2,1,NA,NA,2,2,2,NA,1,1,1,1,1,FALSE,NA,NA,1,2
1/31/23 17:39,36,Woman,NA,Italy,348,NA,"It was a League of Legends match, I felt good because I played nice and we won the game and I feel like I contributed a lot to help my teammates during the match.",NA,NA,5fa308ca96f8c55affa1b4ca,1,3,1,1,4,1,2,2,4,2,6,NA,2,2,1,1,7,NA,NA,6,7,6,7,6,6,7,7,NA,6,7,7,1,1,1,1,1,1,1,2,1,NA,NA,2,1,1,1,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,NA,3,4,NA,2,2,2,2,4,5,NA,NA,NA,NA,2,NA,5,7,4,7,7,NA,NA,4,7,6,NA,7,6,5,7,1,FALSE,NA,NA,5,2
1/31/23 17:39,38,Man,NA,Hungary,484,NA,"I played Dead Cells, it really made me feel fast and coordinated (since killing is so fast in it).",NA,NA,6008b7087367795557f236cd,1,1,5,1,2,1,1,5,4,2,3,NA,1,1,1,4,5,NA,NA,3,6,7,5,3,2,1,4,NA,6,1,1,1,1,1,2,2,2,1,1,1,NA,NA,1,1,1,5,1,5,7,5,5,7,5,7,6,7,6,7,5,6,6,NA,1,1,NA,1,1,5,1,1,1,NA,NA,NA,NA,4,NA,1,1,1,1,1,NA,NA,1,1,1,NA,1,1,1,1,1,FALSE,NA,NA,1,1
1/31/23 17:39,21,Man,NA,Poland,495,NA,"I was playing ""Hades"". I had fun, moved the main plot a bit forward, i did a few sidequests. At the end I was a bit frustrated because i wasn't able to pass a boss yet. Overall it was fun",NA,NA,5f82f33bd9d68d41bb057fc9,4,1,3,4,3,1,1,6,2,1,2,NA,1,1,1,2,7,NA,NA,6,6,6,7,7,5,1,6,NA,4,4,5,3,2,2,2,3,3,5,4,1,NA,NA,1,4,3,4,2,3,5,5,5,6,6,5,5,6,5,4,5,5,5,NA,4,1,NA,1,2,2,1,1,4,NA,NA,NA,NA,4,NA,5,3,4,5,5,NA,NA,2,4,2,NA,5,3,2,5,1,FALSE,NA,NA,2,3
1/31/23 17:39,30,Man,NA,Poland,495,NA,It was Elden Ring and I was farming a good sword for 40 minutes by killing skeletons. I was feeling a little bored but also excited once it finally dropped.,NA,NA,5ee8f1756f6ba90cc873a9a9,4,6,7,6,4,1,4,4,2,6,2,NA,1,1,4,6,5,NA,NA,6,5,4,6,4,5,1,3,NA,3,1,3,1,1,1,3,1,2,1,3,1,NA,NA,1,1,4,3,1,4,4,4,4,3,4,4,4,6,4,5,5,5,5,NA,1,1,NA,1,1,6,1,1,1,NA,NA,NA,NA,4,NA,4,1,1,2,1,NA,NA,1,1,1,NA,1,1,1,1,1,FALSE,NA,NA,1,1
1/31/23 17:39,20,Man,NA,Portugal,645,NA,Rocket League. I failed a lot of goals. It feels exciting but frustrating at the same time,NA,NA,5fe100d9ece28c2fa6e9a5a1,4,5,6,6,5,6,5,6,6,5,6,NA,6,6,5,5,6,NA,NA,6,6,6,6,6,5,6,6,NA,6,6,6,7,6,6,6,5,5,5,6,6,NA,NA,5,5,6,6,3,6,6,7,6,6,6,6,6,6,6,6,6,6,6,NA,3,5,NA,3,3,6,5,3,5,NA,NA,NA,NA,4,NA,6,6,6,6,5,NA,NA,6,6,5,NA,6,6,6,6,1,FALSE,NA,NA,6,7
1/31/23 17:39,22,Man,NA,Portugal,648,NA,"I played League with some friends. It wasn't really pleasant. It feels like games are becoming faster and adapting to the younger generation, who is focused on too many micro mechanics. It's getting harder for me, and making me and others slowly lose interest in games.",NA,NA,60d681b7cb1baaaab8d901a6,6,5,7,7,6,5,7,1,7,5,7,NA,7,5,4,7,1,NA,NA,1,1,1,1,1,1,1,1,NA,1,1,1,7,7,7,7,6,7,7,7,7,NA,NA,7,7,7,7,6,1,1,1,1,5,1,2,1,1,2,1,1,1,1,NA,4,7,NA,7,7,7,7,7,7,NA,NA,NA,NA,7,NA,1,1,1,3,1,NA,NA,1,1,1,NA,1,1,1,1,1,FALSE,NA,NA,1,7
1/31/23 17:39,24,Woman,NA,Greece,652,NA,"The last game I played was ""Ace Attorney"" on the Nintendo Switch. It's a game about being a lawyer and trying to prove that your clients are innocent on trial, while presenting evidence and contradictions in witnesses' testimonies. I got really immersed in the lawyer role, getting that ""aha!"" feeling every time I proved something right. I also felt very clever when solving the case. I get very connected to my clients and I go above and beyond to prove their innocence, even though they are fictional. Until now, I had lost in a single trial and that raised the stakes for me.",NA,NA,61006e8a4fe954de47730409,5,3,1,6,4,5,5,7,1,1,2,NA,3,2,1,3,5,NA,NA,2,4,3,2,2,6,6,6,NA,7,6,7,2,5,1,2,4,3,1,6,1,NA,NA,2,3,3,1,2,6,7,5,7,5,7,7,6,6,6,7,5,7,6,NA,4,4,NA,1,1,1,1,3,4,NA,NA,NA,NA,2,NA,7,7,7,7,7,NA,NA,7,7,7,NA,6,7,7,7,1,FALSE,NA,NA,7,1
1/31/23 17:40,24,Man,NA,Italy,510,NA,"Turn based strategy game, i intended to play for just an hour but i kinda lost the sense of the clock",NA,NA,5e825a5ece25959797b7d984,5,4,1,2,4,2,3,3,1,4,5,NA,2,5,7,4,6,NA,NA,7,6,7,6,7,7,2,7,NA,6,5,5,2,4,2,2,2,5,5,5,1,NA,NA,1,7,3,4,5,4,7,7,1,7,7,6,7,7,6,3,6,7,6,NA,4,4,NA,6,3,4,5,2,4,NA,NA,NA,NA,7,NA,6,4,4,6,5,NA,NA,5,5,5,NA,1,5,2,4,1,FALSE,NA,NA,6,2
1/31/23 17:40,20,Man,NA,Portugal,576,NA,"The last game I played for more than 20 minutes was league of legends, it was a ranked game that I ended up winning and so I felt good.",NA,NA,6145dddfa6fcfd396e1f4f1a,5,3,4,5,2,2,5,5,5,2,7,NA,3,5,3,2,5,NA,NA,6,7,5,7,6,7,5,6,NA,2,6,6,3,2,2,6,2,3,4,3,3,NA,NA,1,5,1,2,2,5,6,6,5,7,6,5,5,5,5,5,5,6,6,NA,3,6,NA,2,3,3,5,5,6,NA,NA,NA,NA,2,NA,5,3,3,3,4,NA,NA,5,5,3,NA,5,6,5,4,1,FALSE,NA,NA,5,3
1/31/23 17:40,27,Man,NA,Italy,408,NA,"In the last gaming session I played Assassin's Creed Syndicate. I impersonated both Jacob and Evie for two different approaches to the game: the former focused on action, the latter on stealth. I enjoyed playing a few side quests, although the game is poorly optimised so it created some frustration due to framerate drops (I'm someone who cares a lot about graphics)",NA,NA,613705830e64a8ef2eaf4292,5,1,1,1,3,1,1,7,1,1,1,NA,1,1,1,2,7,NA,NA,7,7,7,7,7,7,2,7,NA,6,7,5,1,1,1,1,7,1,1,1,1,NA,NA,1,1,1,2,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,NA,1,4,NA,1,1,7,1,1,4,NA,NA,NA,NA,1,NA,4,1,4,1,1,NA,NA,1,1,1,NA,1,6,4,7,1,FALSE,NA,NA,1,1
1/31/23 17:40,24,Man,NA,Portugal,624,NA,"I played apex legends with a friend, we lost a couple of matches , i felt good at first because we didnt play apex for quite some time, but when we started losing we just gave up and went to play another game",NA,NA,61678cac42a2c1fecd5e0800,5,1,3,5,3,2,2,3,5,1,7,NA,3,1,1,3,7,NA,NA,1,6,7,7,7,6,5,6,NA,3,5,5,5,5,2,5,5,5,2,5,5,NA,NA,5,5,5,5,4,3,3,3,6,5,3,4,4,3,3,2,3,3,3,NA,3,2,NA,4,2,7,1,4,4,NA,NA,NA,NA,1,NA,5,1,1,1,1,NA,NA,1,1,1,NA,4,1,5,4,1,FALSE,NA,NA,1,5
1/31/23 17:40,37,Man,NA,Mexico,388,NA,"The last time I played a video game was League of Legends a few days ago, I remember that I felt pretty good for having the time to play a few games, my team was pretty good, I was a bit rusty but I played the best I could, at least In the end we won several games that day.",NA,NA,613c006415e98728127c6085,6,6,2,5,4,5,4,6,5,5,7,NA,4,3,4,1,5,NA,NA,3,6,3,4,7,3,5,6,NA,6,3,4,6,3,6,5,5,4,4,3,4,NA,NA,4,2,3,5,4,4,5,5,5,5,7,5,6,5,6,7,7,6,4,NA,5,5,NA,3,3,2,4,2,5,NA,NA,NA,NA,5,NA,1,5,2,5,4,NA,NA,5,5,6,NA,6,5,2,5,1,FALSE,NA,NA,6,3
1/31/23 17:40,20,Man,NA,Czech Republic,404,NA,"I played Assassins creed black flag. I completed the game and felt really sucked into the story, the world and the gameplay. I couldnt stop when I started playing.",NA,NA,5eb152b9d01b0a0464dce3c4,1,2,5,5,4,1,4,6,5,3,2,NA,5,5,1,4,7,NA,NA,6,5,5,7,3,7,3,6,NA,4,2,4,2,6,1,2,5,5,3,1,3,NA,NA,1,6,2,4,2,6,6,5,1,4,4,6,6,5,6,3,4,5,6,NA,2,2,NA,5,2,2,1,5,3,NA,NA,NA,NA,4,NA,5,3,3,3,5,NA,NA,1,4,5,NA,1,1,1,6,1,FALSE,NA,NA,1,2
1/31/23 17:40,22,Man,NA,Spain,474,NA,"The last video game I played was ""Cuphead"". Since I had to defeat several bosses it was very I kept dying over and over again, so I felt really frustrated, but that didn't stop me from trying again until I was fed up.",NA,NA,5f9f3c238882e457f03f19e9,1,2,2,1,4,1,1,6,5,2,6,NA,4,1,1,2,7,NA,NA,6,5,6,6,7,7,2,5,NA,1,2,1,5,5,2,4,6,4,5,3,4,NA,NA,5,7,7,4,4,1,6,5,4,3,5,3,5,7,4,3,5,4,5,NA,1,1,NA,2,1,2,1,1,1,NA,NA,NA,NA,4,NA,1,1,1,1,1,NA,NA,1,1,1,NA,1,1,1,1,1,FALSE,NA,NA,1,6
1/31/23 17:40,35,Woman,NA,Sweden,482,NA,I played a simulation game helping to save a world from overtaken by evil ppl. I felt amazing because i was helping the ppl in the game,NA,NA,5ea96dffa01cad04cfea50c3,1,4,1,1,2,7,1,1,1,1,3,NA,1,4,1,1,7,NA,NA,1,7,5,5,6,7,7,7,NA,6,6,5,1,1,1,1,1,1,1,1,1,NA,NA,1,1,1,4,1,4,7,7,6,7,7,7,6,6,6,7,5,6,6,NA,1,1,NA,1,1,1,1,1,1,NA,NA,NA,NA,1,NA,6,5,2,7,6,NA,NA,5,4,5,NA,7,6,6,6,1,FALSE,NA,NA,4,1
1/31/23 17:40,19,Woman,NA,Poland,340,NA,"It was Valorant, I felt good because I was playing with my friends",NA,NA,6043725293678f31ff8f8ae5,1,3,2,3,2,2,4,1,4,1,1,NA,1,4,3,2,6,NA,NA,4,6,5,6,5,5,5,6,NA,3,5,6,3,1,2,1,3,2,2,2,4,NA,NA,2,5,2,3,2,6,6,6,5,6,6,6,6,6,6,7,6,6,7,NA,2,4,NA,2,4,2,5,3,6,NA,NA,NA,NA,2,NA,6,5,6,5,6,NA,NA,5,6,6,NA,7,6,6,6,1,FALSE,NA,NA,5,2
1/31/23 17:40,20,Woman,NA,Portugal,586,NA,"I played League of Legends 10 minutes ago. It was fun but stressful. We almost lost but were able to climb back and win with lots of team effort. I felt stressed, relieved and completely emerged in the game. After it finished, I struggled to go back to my house/university duties, but I managed to snap out of it and log off.",NA,NA,615d680edf6513f5c858b28d,5,4,1,1,7,5,2,2,6,5,5,NA,3,2,3,1,6,NA,NA,7,7,5,6,7,7,2,7,NA,4,4,7,2,7,1,1,3,5,1,2,2,NA,NA,1,2,3,1,2,5,7,7,7,7,7,7,7,7,7,7,7,7,7,NA,2,6,NA,2,4,1,6,2,7,NA,NA,NA,NA,6,NA,7,5,1,7,7,NA,NA,7,7,7,NA,7,3,3,2,1,FALSE,NA,NA,7,2
1/31/23 17:40,27,Woman,NA,Spain,661,NA,"The game I was playing was Harvestella. It is a Final Fantasy like videogame with features of farming simulation games such as Story of Seasons and Stardew Valley, or even Rune Factory, so basically you go completing quests for npcs, growing your crops, tending to your animals, etc. I really enjoy this kind of simulation games since I was a child, and having a so I felt quite excited.",NA,NA,61651678b1e8cb5079ebe9d2,3,2,3,5,5,3,4,3,3,3,2,NA,3,3,3,4,5,NA,NA,5,6,6,5,6,7,2,5,NA,3,6,5,1,3,3,3,2,3,2,5,1,NA,NA,1,2,2,4,2,6,6,5,5,3,6,6,5,5,6,5,7,6,7,NA,1,1,NA,2,1,3,2,1,1,NA,NA,NA,NA,6,NA,5,5,3,5,4,NA,NA,5,3,5,NA,2,5,3,5,1,FALSE,NA,NA,5,2
1/31/23 17:40,25,Woman,NA,Poland,339,NA,"I recently played GTA V, but on a Roleplay server. I've only been playing something like that lately and I get a lot of enjoyment out of it, it's a fun way to kill boredom.",NA,NA,5fc0d49acac4560c49b2a514,4,4,4,4,4,4,2,7,4,2,4,NA,4,4,5,4,7,NA,NA,4,4,2,7,4,7,4,7,NA,4,5,5,4,6,4,4,4,3,4,4,4,NA,NA,4,4,3,4,4,4,4,5,4,5,4,5,4,4,6,4,4,4,4,NA,4,2,NA,1,2,4,2,4,4,NA,NA,NA,NA,4,NA,4,7,7,5,4,NA,NA,6,4,5,NA,7,4,4,4,1,FALSE,NA,NA,5,4
1/31/23 17:41,22,Woman,NA,Hungary,772,NA,It was yesterday. I played League of Legends. I had wins and loses and I enjoyed it despite of the loses because I play this game for fun.,NA,NA,60d26e7cd9f0761e4d12b9f8,2,1,1,3,6,1,5,3,4,1,2,NA,1,2,3,1,7,NA,NA,6,6,6,6,6,7,6,6,NA,3,5,6,6,1,2,1,1,1,1,5,2,NA,NA,1,1,1,1,1,7,7,7,7,7,7,7,7,6,7,6,7,7,7,NA,1,3,NA,2,1,3,5,3,6,NA,NA,NA,NA,6,NA,5,5,4,5,5,NA,NA,5,6,5,NA,7,5,3,7,1,FALSE,NA,NA,5,5
1/31/23 17:41,22,Non-binary,NA,Italy,386,NA,"Genshin impact, a gacha open world game with beautiful graphics and music, super immesive and fun to play. In this game you collect different characters through a gacha system and use their abilities to kill monsters, complete story quests or even just explore. 
I find this game super relaxing, fun and I play it everyday.",NA,NA,5f1f459122764312bfbe265e,1,1,1,1,2,1,1,1,1,1,1,NA,1,1,1,3,7,NA,NA,1,6,6,6,7,7,4,7,NA,6,6,6,1,1,2,1,1,1,1,4,1,NA,NA,1,1,1,4,1,4,6,6,6,5,7,6,5,6,6,6,6,6,6,NA,1,3,NA,1,2,1,1,1,1,NA,NA,NA,NA,4,NA,6,4,4,6,4,NA,NA,5,5,5,NA,4,5,6,5,1,FALSE,NA,NA,5,1
1/31/23 17:41,27,Man,NA,Greece,365,NA,"The last game I played was Elden Ring 2 days ago,I was trying to beat a major boss that I was stuck for hours.I was really enjoying the game but at the same time I was nervous cause I really wanted to kill it and it was hard!",NA,NA,6092d6c40ddf25b74e934eef,2,1,4,2,6,1,1,3,2,1,6,NA,2,3,3,2,7,NA,NA,6,7,6,6,6,6,5,4,NA,5,4,4,5,3,3,3,3,5,5,5,5,NA,NA,5,4,2,3,6,5,6,6,5,4,7,5,6,5,3,5,5,6,6,NA,1,2,NA,2,2,2,2,4,3,NA,NA,NA,NA,2,NA,2,3,3,5,4,NA,NA,4,4,4,NA,5,5,4,4,1,FALSE,NA,NA,4,5
1/31/23 17:41,22,Man,NA,Poland,497,NA,"League of Legends: Teamfight Tactics
I could not find the characters I was rolling for and that made me lose the game. I felt tilted since I lost 3 games in a row.",NA,NA,5f63bbddcef07910924ce7a1,5,1,4,5,5,6,4,6,7,1,3,NA,6,1,4,1,5,NA,NA,5,5,6,6,7,5,5,5,NA,4,1,1,5,7,1,3,5,7,6,6,7,NA,NA,5,5,4,1,5,2,4,1,7,5,1,5,2,2,4,4,3,4,4,NA,7,4,NA,1,2,7,1,1,1,NA,NA,NA,NA,4,NA,1,1,1,1,1,NA,NA,1,1,1,NA,1,1,1,1,1,FALSE,NA,NA,1,5
